,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender
438,438,438,791,924,2019-04-06 16:56:42.000,1.114572652943958e+18,1.114572652943958e+18,es,"{'id': '31f494a9d78689b0', 'url': 'https://api.twitter.com/1.1/geo/id/31f494a9d78689b0.json', 'place_type': 'city', 'name': 'Cáceres', 'full_name': 'Cáceres, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.802646, 39.155307], [-6.802646, 39.647136], [-6.078928, 39.647136], [-6.078928, 39.155307]]]}, 'attributes': {}}","Esto. Ahora. Helado. Sofá. Y el mando, claro",Noelia,España,Cáceres,"(-6.802646, 39.155307)",Galicia,yes,['Helado'],228.0,28.2,11.0,3.8,34.0,1.2,female
439,439,439,792,927,2019-04-06 17:02:10.000,1.114574026108801e+18,1.114574026108801e+18,es,"{'id': '55066be1721898d3', 'url': 'https://api.twitter.com/1.1/geo/id/55066be1721898d3.json', 'place_type': 'city', 'name': 'Aranjuez', 'full_name': 'Aranjuez, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.881487, 39.884537], [-3.881487, 40.130601], [-3.51354, 40.130601], [-3.51354, 39.884537]]]}, 'attributes': {}}","@nonomartian @BoogieChilum @CharlizeAfrica Boogie acaba de pillar pasta. Si hay que ayudarte con el viaje, para eso están los colegas.",El,España,Aranjuez,"(-3.881487, 39.884537)",Galicia,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,male
440,440,440,796,931,2019-04-06 17:02:32.000,1.1145741191384678e+18,1.1145741191384678e+18,es,"{'id': '08125b8f76702f9f', 'url': 'https://api.twitter.com/1.1/geo/id/08125b8f76702f9f.json', 'place_type': 'city', 'name': 'Sopelana', 'full_name': 'Sopelana, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.005639, 43.359244], [-3.005639, 43.395263], [-2.949163, 43.395263], [-2.949163, 43.359244]]]}, 'attributes': {}}",@cescept @MartaPomposo @elnocturno Es que las manzanas están llenas de “químicos”. Hay que ver lo que les ponen!!! https://t.co/d7GrJPVS1L,Patxi,España,Sopelana,"(-3.005639, 43.359244)",Madrid,yes,"['manzanas', 'manzana']",100.0,48.0,0.0,0.6,0.0,4.0,male
441,441,441,797,932,2019-04-06 17:02:50.000,1.1145741957599068e+18,1.1145741957599068e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Café de Barista en misioncafe 🔥☕️🇪🇸 y a la tempratura justa para poder tomarlo sin endulzarlo: con la leche a un má… https://t.co/UMXXTYb2h4,Yo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['cafe', 'leche']",103.0,7.15,6.1654,4.76,22.0,0.0,female
442,442,442,798,933,2019-04-06 17:02:53.000,1.114574208284205e+18,1.114574208284205e+18,es,"{'id': '0896086b5b279bbb', 'url': 'https://api.twitter.com/1.1/geo/id/0896086b5b279bbb.json', 'place_type': 'city', 'name': 'Almonacid de Toledo', 'full_name': 'Almonacid de Toledo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.909313, 39.724511], [-3.909313, 39.885769], [-3.788907, 39.885769], [-3.788907, 39.724511]]]}, 'attributes': {}}",@Atrapamalos @yosoynaranjito_ Las ovejas merecen mucho más respeto que esos trozos de carne,JOSE,España,Almonacid de Toledo,"(-3.909313, 39.724511)",Madrid,yes,"['carne', 'oveja']",315.75,0.0,24.6,39.7,126.7,0.0,male
443,443,443,805,940,2019-04-06 17:08:33.000,1.114575631663104e+18,1.114575631663104e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",@ElPasionPorTi Gazpacho de fresa? Crema de remolacha? 🤔,Marisol,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,"['fresa', 'Gazpacho', 'Crema']",229.0,37.9,8.66,6.2,120.0,2.7,female
444,444,444,806,941,2019-04-06 17:09:35.000,1.1145758937526844e+18,1.1145758937526844e+18,es,"{'id': '80e43aa4a0698eca', 'url': 'https://api.twitter.com/1.1/geo/id/80e43aa4a0698eca.json', 'place_type': 'city', 'name': 'Pesquera de Duero', 'full_name': 'Pesquera de Duero, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.286884, 41.62064], [-4.286884, 41.702802], [-4.130429, 41.702802], [-4.130429, 41.62064]]]}, 'attributes': {}}","Bodegas Emilio Moro. Lugar espectacular. Y con anfitriones de Champions.
Una cosa es el vino y otra cosa es el amor… https://t.co/50MCNIRtny",Luis,España,Pesquera de Duero,"(-4.286884, 41.62064)",Aragón,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,male
445,445,445,807,942,2019-04-06 17:09:36.000,1.1145758995659407e+18,1.1145758995659407e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@PatriciaArteroM Tú lo que eres una renegada de tus orígenes o te has vendido por un plato de lentejas.
Buen currículum, hija que tienes .",Tabera,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['lentejas'],333.0,54.8,1.7,23.0,0.0,11.2,
446,446,446,810,945,2019-04-06 17:10:25.000,1.1145761022765956e+18,1.1145761022765956e+18,es,"{'id': 'c113c1a6a18446bb', 'url': 'https://api.twitter.com/1.1/geo/id/c113c1a6a18446bb.json', 'place_type': 'city', 'name': 'Fuenlabrada', 'full_name': 'Fuenlabrada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.844073, 40.249636], [-3.844073, 40.327769], [-3.739655, 40.327769], [-3.739655, 40.249636]]]}, 'attributes': {}}",@OmegaPower89 A mí directamente me parece una tontería darle nata a un perro teniendo muchas más opciones pero cada… https://t.co/PnbNO9eBVm,Bruwujito,España,Fuenlabrada,"(-3.844073, 40.249636)",Madrid,yes,['nata'],202.0,3.4,19.98,2.51,70.0,0.0,
447,447,447,812,947,2019-04-06 17:11:37.000,1.1145764037841388e+18,1.1145764037841388e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Pues estamos @kikelt_ @feralcazar_ y servidor tal que así con un helado mientras fuera diluvia. https://t.co/kM15enwqYD,David,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,male
448,448,448,813,948,2019-04-06 17:13:13.000,1.1145768096964036e+18,1.1145768096964036e+18,es,"{'id': 'b6396e9e1205ed25', 'url': 'https://api.twitter.com/1.1/geo/id/b6396e9e1205ed25.json', 'place_type': 'city', 'name': 'Santo Domingo de la Calzada', 'full_name': 'Santo Domingo de la Calzada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.002143, 42.388688], [-3.002143, 42.480544], [-2.905004, 42.480544], [-2.905004, 42.388688]]]}, 'attributes': {}}",@JoseMClemente Tengo dos ovejas churras y  las junto con dos merinas y al final de un olmo cojo tres manzanas https://t.co/KPwqGu5vIa,Héctor,España,Santo Domingo de la Calzada,"(-3.002143, 42.388688)",Madrid,yes,"['manzanas', 'oveja', 'manzana']",335.0,48.0,16.6,18.200000000000006,60.0,4.0,male
449,449,449,818,954,2019-04-06 17:17:06.000,1.1145777851111628e+18,1.1145777851111628e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",Vaya puta cagada. De irte 0-2 a palmar. Cagüen la leche.,Valencia,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,female
450,450,450,819,956,2019-04-06 17:18:49.000,1.1145782190244904e+18,1.1145782190244904e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}",@GurifUWU Escopeta de mantequilla,Urri,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,['mantequilla'],503.0,0.0,55.1,3.3,106.0,0.0,
451,451,451,820,957,2019-04-06 17:19:00.000,1.1145782648137114e+18,1.1145782648137114e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@NGresiva Si.  PESETERO 💰lo que ahora se diría . Interesado . O solo por la pasta en política. 
O Derechista acompl… https://t.co/wJByugqjlp",NANDO,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,male
452,452,452,821,958,2019-04-06 17:19:42.000,1.114578441284784e+18,1.114578441284784e+18,es,"{'id': '1e98e979c861a29b', 'url': 'https://api.twitter.com/1.1/geo/id/1e98e979c861a29b.json', 'place_type': 'city', 'name': 'Ciempozuelos', 'full_name': 'Ciempozuelos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.667357, 40.108305], [-3.667357, 40.196485], [-3.541582, 40.196485], [-3.541582, 40.108305]]]}, 'attributes': {}}",K den cursos para las perdidas de aceite del clero,Andres,España,Ciempozuelos,"(-3.667357, 40.108305)",Madrid,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,male
453,453,453,823,960,2019-04-06 17:19:57.000,1.1145785015821722e+18,1.1145785015821722e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Me caen bien Mario y Alaska  
Pero  ya están hasta en la sopa 
Lo poco gusta y lo mucho cansa",Carmen,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['sopa'],321.0,58.24,4.34,10.99,74.0,2.2,female
454,454,454,825,962,2019-04-06 17:20:58.000,1.1145787596786156e+18,1.1145787596786156e+18,es,"{'id': '55066be1721898d3', 'url': 'https://api.twitter.com/1.1/geo/id/55066be1721898d3.json', 'place_type': 'city', 'name': 'Aranjuez', 'full_name': 'Aranjuez, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.881487, 39.884537], [-3.881487, 40.130601], [-3.51354, 40.130601], [-3.51354, 39.884537]]]}, 'attributes': {}}",@JOSEMARIASUARE2 Pero ¿está cobrando del Atleti? ¿No debería estar haciendo piña en Barcelona? ¿Nos creemos de verd… https://t.co/6KXp0avUTS,El,España,Aranjuez,"(-3.881487, 39.884537)",Pais Vasco,yes,['piña'],49.0,11.5,0.0,0.5,0.0,1.2,male
455,455,455,827,964,2019-04-06 17:22:31.000,1.1145791463892296e+18,1.1145791463892296e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","¡Nuevas opiniones! 
Queridos cocos, estamos un poco desconectados pero la coco ciudad ya tiene forma y estos días o… https://t.co/V2TgI7O3yO",Dale,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['coco'],373.0,15.2,33.5,3.3,0.0,9.0,male
456,456,456,829,967,2019-04-06 17:24:12.000,1.1145795719349984e+18,1.1145795719349984e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}",@CandelaEnRama Laguna de gelatina de fresa,Urri,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,['fresa'],36.0,14.0,0.5,0.7,0.0,2.2,
457,457,457,833,971,2019-04-06 17:26:23.000,1.114580121757864e+18,1.114580121757864e+18,es,"{'id': '80e7db36670c9975', 'url': 'https://api.twitter.com/1.1/geo/id/80e7db36670c9975.json', 'place_type': 'city', 'name': 'Ávila', 'full_name': 'Ávila, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.816598, 40.560569], [-4.816598, 40.752618], [-4.453278, 40.752618], [-4.453278, 40.560569]]]}, 'attributes': {}}","@ionebelarra @RojaGatita El tío de los huesos de aceitunas
Ya se parece a sus amos
AZNAR  y CAZADO",María,España,Ávila,"(-4.816598, 40.560569)",Castilla y León,yes,['aceitunas'],120.0,2.0,12.5,1.3,0.0,4.8,female
458,458,458,834,972,2019-04-06 17:26:46.000,1.114580219506172e+18,1.114580219506172e+18,es,"{'id': '07d9d38cdb880000', 'url': 'https://api.twitter.com/1.1/geo/id/07d9d38cdb880000.json', 'place_type': 'poi', 'name': 'Mannix', 'full_name': 'Mannix', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.195889, 41.492122], [-4.195889, 41.492122], [-4.195889, 41.492122], [-4.195889, 41.492122]]]}, 'attributes': {}}","Un lechazo de 10, unos espárragos de Tudela (sencillos pero siempre espectaculares), unos postres caseros excelente… https://t.co/EVpBqx8bRQ",Michael,España,Mannix,"(-4.195889, 41.492122)",Castilla y León,yes,['espárragos'],24.0,3.4,0.3,1.9,0.0,1.0,male
459,459,459,835,975,2019-04-06 17:28:55.000,1.1145807582393508e+18,1.1145807582393508e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Por fin!!!! Por fin he probado el famoso helado de torrijas de la #HeladeriaLosAlpes y está taaaan bueno 😋🤤😍 que me… https://t.co/zEQlOL5TFf,Nieves,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['helado', 'torrija', 'torrijas']",700.0,64.82,43.0,13.919999999999998,210.0,3.2,female
460,460,460,836,976,2019-04-06 17:29:10.000,1.1145808232888196e+18,1.1145808232888196e+18,es,"{'id': 'c39d662e1b0b9534', 'url': 'https://api.twitter.com/1.1/geo/id/c39d662e1b0b9534.json', 'place_type': 'city', 'name': 'Ontinyent', 'full_name': 'Ontinyent, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.737775, 38.749698], [-0.737775, 38.867599], [-0.5600959999999999, 38.867599], [-0.5600959999999999, 38.749698]]]}, 'attributes': {}}","Me metí en un bar por una copa de vino tinto, y como se dieron cuenta de que se de vinos y catarlos, pues nada, el… https://t.co/hO8Y38N48N",Jean,España,Ontinyent,"(-0.737775, 38.749698)",Madrid,yes,"['vino', 'vino tinto']",142.0,0.6,0.0,0.46,0.0,0.0,female
461,461,461,840,980,2019-04-06 17:31:38.000,1.114581440577114e+18,1.114581440577114e+18,es,"{'id': 'b8052126b35ceba1', 'url': 'https://api.twitter.com/1.1/geo/id/b8052126b35ceba1.json', 'place_type': 'city', 'name': 'Sanlúcar de Barrameda', 'full_name': 'Sanlúcar de Barrameda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.396672, 36.702279], [-6.396672, 36.907201], [-6.203069, 36.907201], [-6.203069, 36.702279]]]}, 'attributes': {}}",🎶El vino que tiene el vino...🎶y tu no te cortes🎶,Bornay,España,Sanlúcar de Barrameda,"(-6.396672, 36.702279)",Castilla la Mancha,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,
462,462,462,843,984,2019-04-06 17:35:44.000,1.1145824736803308e+18,1.1145824736803308e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Oh oh...
Me pierden las palmeritas de chocolate lo reconozco☝🏼. Pero hace mucho que aprendí  comer con control en c… https://t.co/KyRpsH4X8t",María,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,female
463,463,463,844,985,2019-04-06 17:37:04.000,1.1145828092749128e+18,1.1145828092749128e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","@ArtanisD @Cienrosas A “eso” le faltan unas rodajas de chorizo y un huevo frito coronando. 
Según los brexiteros.",Ricardo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['huevo', 'chorizo']",473.0,2.2,34.2,39.5,457.6,0.0,male
464,464,464,846,987,2019-04-06 17:38:25.000,1.1145831508213514e+18,1.1145831508213514e+18,es,"{'id': 'db3ae73fb88e93d8', 'url': 'https://api.twitter.com/1.1/geo/id/db3ae73fb88e93d8.json', 'place_type': 'city', 'name': 'Marbella', 'full_name': 'Marbella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.014957, 36.459841], [-5.014957, 36.555149], [-4.730868, 36.555149], [-4.730868, 36.459841]]]}, 'attributes': {}}",Paletilla de chivo Payoyo guiso de calabaza y queso 🐐🎃#juanjocarmona #michelinstars #restauranteellago en Restauran… https://t.co/185Hl2yzEv,Juan,España,Marbella,"(-5.014957, 36.459841)",Asturias,yes,"['queso', 'calabaza']",482.0,6.109999999999999,34.5,36.97000000000001,74.4,2.4,male
465,465,465,847,988,2019-04-06 17:38:48.000,1.1145832457216778e+18,1.1145832457216778e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Pizza romana de panceta, pimiento verde y cebolla tierna blanca

(panceta fresca, pim. y ceb. fritos con AOVE, sal… https://t.co/zOAcm0xQmE",Francisco,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['Pizza', 'cebolla']",503.0,27.5,9.8,9.325,16.0,3.5,male
