,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Gender,Categorías
273,273,273,273,273,485,574,2019-04-05 17:13:41.000,1.1142145385833432e+18,1.1142145385833432e+18,es,"{'id': '500a5bb7cc5c9ec1', 'url': 'https://api.twitter.com/1.1/geo/id/500a5bb7cc5c9ec1.json', 'place_type': 'city', 'name': 'El Campello', 'full_name': 'El Campello, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43438499999999997, 38.383292], [-0.43438499999999997, 38.516605], [-0.301161, 38.516605], [-0.301161, 38.383292]]]}, 'attributes': {}}",Yo le quitaría la fruta esa 😂😂😂,,España,El Campello,"(-0.43438499999999997, 38.383292)",Madrid,yes,['fruta'],107.0,50.0,0.1,0.9,0.0,1.1,male,['Frutas']
274,274,274,274,274,486,576,2019-04-05 17:14:03.000,1.1142146299227588e+18,1.1142146299227588e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}",Queremos comenzar a conocer los #vinos del mundo y lo primero en hacer es saber cuales son las #uvas más conocidas… https://t.co/vduz6kIf4s,DBARRAS,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,"['vino', 'uvas']",143.0,15.8,0.7,0.83,0.0,0.4,,"['Bebidas Alcoholicas', 'Frutas']"
275,275,275,275,275,487,577,2019-04-05 17:14:04.000,1.114214631965225e+18,1.114214631965225e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}",Queremos comenzar a conocer los #vinos del mundo y lo primero en hacer es saber cuales son las #uvas más conocidas… https://t.co/sh1YqVeb7Q,DBARRAS,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,"['vino', 'uvas']",143.0,15.8,0.7,0.83,0.0,0.4,,"['Bebidas Alcoholicas', 'Frutas']"
276,276,276,276,276,488,578,2019-04-05 17:14:13.000,1.114214670334931e+18,1.114214670334931e+18,es,"{'id': '4ced5877146f1bc8', 'url': 'https://api.twitter.com/1.1/geo/id/4ced5877146f1bc8.json', 'place_type': 'city', 'name': 'Adra', 'full_name': 'Adra, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.140433, 36.738146], [-3.140433, 36.824926], [-2.930763, 36.824926], [-2.930763, 36.738146]]]}, 'attributes': {}}",Buah el de sandía 🤤🤤,David,España,Adra,"(-3.140433, 36.738146)",Murcia,yes,['sandía'],20.0,4.5,0.0,0.4,0.0,0.5,male,['Frutas']
277,277,277,277,277,491,581,2019-04-05 17:16:00.000,1.1142151220530176e+18,1.1142151220530176e+18,es,"{'id': 'd84973286cfd241b', 'url': 'https://api.twitter.com/1.1/geo/id/d84973286cfd241b.json', 'place_type': 'city', 'name': 'Móstoles', 'full_name': 'Móstoles, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.945389, 40.285747], [-3.945389, 40.35406], [-3.841063, 40.35406], [-3.841063, 40.285747]]]}, 'attributes': {}}","Me paso 4 días solo desayunando 1 fruta con cola cao y el plato de comida de mediodía y mi madre como si nada,pregu… https://t.co/wCydSdZ91A",Chris,España,Móstoles,"(-3.945389, 40.285747)",Madrid,yes,['fruta'],107.0,50.0,0.1,0.9,0.0,1.1,male,['Frutas']
278,278,278,278,278,493,583,2019-04-05 17:17:14.000,1.114215432687444e+18,1.114215432687444e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",@SebastianVaquer Que son frijoles puercos amigue?,Samantha,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['frijoles'],247.0,35.11,0.83,23.58,0.0,24.9,female,['Legumbres']
279,279,279,279,279,494,584,2019-04-05 17:18:43.000,1.1142158053848924e+18,1.1142158053848924e+18,es,"{'id': 'ebf8d9858e6c8e0c', 'url': 'https://api.twitter.com/1.1/geo/id/ebf8d9858e6c8e0c.json', 'place_type': 'city', 'name': 'Cervera', 'full_name': 'Cervera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.229586, 41.622946999999996], [1.229586, 41.737962], [1.336586, 41.737962], [1.336586, 41.622946999999996]]]}, 'attributes': {}}","Bizcocho de plátano, lowcarb. 
5 plátanos 
1,1/2 taza de avena 
3 huevos L
5gr de canela en polvo 
1/3 taza de acei… https://t.co/EFVRHuy14z",Elí,España,Cervera,"(1.229586, 41.622946999999996)",Andalucía,yes,"['huevo', 'plátano', 'avena', 'canela', 'plátanos']",1102.0,227.19,21.8,35.7,385.0,71.7,,"['Productos lacteos', 'Frutas', 'Cereales y derivados', 'Hierbas y especias', 'Frutas']"
280,280,280,280,280,495,585,2019-04-05 17:19:11.000,1.1142159196628296e+18,1.1142159196628296e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",El oso se vuelve un cerdo cuando sin previo aviso no te da créditos y coge parte de tu arte y lo manipula a su anto… https://t.co/Ac1d716ZpG,LABIOLEPORINOARTIST,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,,['Carnes']
281,281,281,281,281,496,586,2019-04-05 17:19:24.000,1.1142159765585716e+18,1.1142159765585716e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Somos fans de @Kombutxa y estamos seguros de que su bebida isotónica va a ser espectacular, ¿nos ayudáis compartien… https://t.co/fJHK3Djt26",TAL,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['bebida isotónica'],32.0,7.9,0.0,0.0,0.0,0.0,female,['Bebidas']
282,282,282,282,282,497,587,2019-04-05 17:19:59.000,1.1142161212285132e+18,1.1142161212285132e+18,es,"{'id': '07d9cb1c3e886002', 'url': 'https://api.twitter.com/1.1/geo/id/07d9cb1c3e886002.json', 'place_type': 'poi', 'name': 'Elviris', 'full_name': 'Elviris', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.633588, 38.095538], [-3.633588, 38.095538], [-3.633588, 38.095538], [-3.633588, 38.095538]]]}, 'attributes': {}}",#guinness al lado de cerveza artesanal #elviris. La tradición junto a las ganas de innovar. https://t.co/CxA1rP8INO,Antonio,España,Elviris,"(-3.633588, 38.095538)",Cataluña,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,male,['Bebidas Alcoholicas']
283,283,283,283,283,498,589,2019-04-05 17:22:19.000,1.11421671191654e+18,1.11421671191654e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@MasterChef_es @OsirisMChef7 @editorialespasa Me gusta utilizar las turmas, como acompañamiento de un buen arroz o sopa de cocido",rosa,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['arroz', 'sopa', 'cocido']",910.0,237.93,17.310000000000002,33.150000000000006,121.0,4.0,female,"['Cereales y derivados', 'Sopas', 'Carnes']"
284,284,284,284,284,499,590,2019-04-05 17:23:43.000,1.1142170604632556e+18,1.1142170604632556e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@MasterChef_es @OsirisMChef7 @editorialespasa Yo utilizo las turmas como un acompañamiento en arroz y sopas, inclus… https://t.co/v6zsCdLu1M",rosa,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['arroz', 'sopa']",708.0,230.24,5.24,17.990000000000002,74.0,2.4000000000000004,female,"['Cereales y derivados', 'Sopas']"
285,285,285,285,285,500,591,2019-04-05 17:24:29.000,1.1142172549447392e+18,1.1142172549447392e+18,es,"{'id': '3afc29d1fe76301f', 'url': 'https://api.twitter.com/1.1/geo/id/3afc29d1fe76301f.json', 'place_type': 'city', 'name': 'Zaragoza', 'full_name': 'Zaragoza, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.174093, 41.451835], [-1.174093, 41.931438], [-0.680572, 41.931438], [-0.680572, 41.451835]]]}, 'attributes': {}}",De chocolate antes del TPZ https://t.co/JyLBpWhUj4,Ana,España,Zaragoza,"(-1.174093, 41.451835)",Aragón,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,female,['Dulces']
286,286,286,286,286,501,592,2019-04-05 17:25:00.000,1.1142173843264552e+18,1.1142173843264552e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@MasterChef_es @OsirisMChef7 @editorialespasa Y la ropa vieja del cocido hago en vez de croquetas hago mini hamburg… https://t.co/hDBlfNzP7F,rosa,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['cocido'],202.0,7.69,12.07,15.16,47.0,1.6,female,['Carnes']
287,287,287,287,287,502,594,2019-04-05 17:26:05.000,1.114217657384018e+18,1.114217657384018e+18,es,"{'id': 'aab98cb60835e83e', 'url': 'https://api.twitter.com/1.1/geo/id/aab98cb60835e83e.json', 'place_type': 'city', 'name': 'Burgos', 'full_name': 'Burgos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.794911, 42.284782], [-3.794911, 42.404004], [-3.583968, 42.404004], [-3.583968, 42.284782]]]}, 'attributes': {}}","menudo corralito en #Resistire: lentejas, arroz, sal, chocolate, hamburguesa con patatas.... todo por 40 mil dolare… https://t.co/JLTQuAXJrG",Hugo,España,Burgos,"(-3.794911, 42.284782)",Castilla y León,yes,"['arroz', 'chocolate', 'patatas', 'hamburguesa', 'lentejas']",2039.33,383.03000000000003,93.23,66.55,79.0,20.03,male,"['Cereales y derivados', 'Dulces', 'Vegetales', 'Comida rapida', 'Legumbres']"
288,288,288,288,288,503,595,2019-04-05 17:27:52.000,1.1142181060361504e+18,1.1142181060361504e+18,es,"{'id': '4ced5877146f1bc8', 'url': 'https://api.twitter.com/1.1/geo/id/4ced5877146f1bc8.json', 'place_type': 'city', 'name': 'Adra', 'full_name': 'Adra, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.140433, 36.738146], [-3.140433, 36.824926], [-2.930763, 36.824926], [-2.930763, 36.738146]]]}, 'attributes': {}}",@Amerigo_Jag Si había de sandía tío. Eran mis favoritos,David,España,Adra,"(-3.140433, 36.738146)",Castilla y León,yes,['sandía'],20.0,4.5,0.0,0.4,0.0,0.5,male,['Frutas']
289,289,289,289,289,505,597,2019-04-05 17:28:31.000,1.1142182714678108e+18,1.1142182714678108e+18,es,"{'id': '6df10e83228086c6', 'url': 'https://api.twitter.com/1.1/geo/id/6df10e83228086c6.json', 'place_type': 'city', 'name': 'Bellpuig', 'full_name': 'Bellpuig, Espanya', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.9671059999999999, 41.583974], [0.9671059999999999, 41.677846], [1.057088, 41.677846], [1.057088, 41.583974]]]}, 'attributes': {}}",@guardiacivil Cuidao! Un yogur! Cuerpo a tierra!,Partido,Espanya,Bellpuig,"(0.9671059999999999, 41.583974)",Madrid,yes,['yogur'],73.0,5.4,3.9,4.3,0.0,0.0,male,['Productos lacteos']
290,290,290,290,290,506,598,2019-04-05 17:28:32.000,1.114218273606906e+18,1.114218273606906e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Malaga', 'full_name': 'Malaga, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Truqui para limas sordas como yo, antes de salir a cenar merienda, así no arrasas con comida no tan saludable, no t… https://t.co/1w6DlC1pMY",Sergi,Spain,Malaga,"(-4.587928, 36.635585)",Cataluña,yes,['limas'],8.0,2.0,0.2,0.6,0.0,2.8,male,['Frutas']
291,291,291,291,291,510,603,2019-04-05 17:35:00.000,1.114219903786074e+18,1.114219903786074e+18,es,"{'id': 'ef61293207e9ced4', 'url': 'https://api.twitter.com/1.1/geo/id/ef61293207e9ced4.json', 'place_type': 'city', 'name': 'Ronda', 'full_name': 'Ronda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.3394449999999996, 36.670396], [-5.3394449999999996, 36.920574], [-4.955188, 36.920574], [-4.955188, 36.670396]]]}, 'attributes': {}}","Tremendo planazo para esta noche.
Día de lluvia + pizza + Love Yourself Tour in Seoul con @myele2006 💜 💜 💜 💜 💜",Army,España,Ronda,"(-5.3394449999999996, 36.670396)",Castilla y León,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,,['Comida rapida']
292,292,292,292,292,512,606,2019-04-05 17:38:21.000,1.1142207456374702e+18,1.1142207456374702e+18,es,"{'id': '143647b90c769781', 'url': 'https://api.twitter.com/1.1/geo/id/143647b90c769781.json', 'place_type': 'city', 'name': 'Cornellà de Llobregat', 'full_name': 'Cornellà de Llobregat, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.049579, 41.340576], [2.049579, 41.36982], [2.099769, 41.36982], [2.099769, 41.340576]]]}, 'attributes': {}}",@iantl96 He dado una vuelta por todos los stands y fuera. Estabas? Un ramen hubiese entrado como un camión,Nefelíbata,España,Cornellà de Llobregat,"(2.049579, 41.340576)",Castilla la Mancha,yes,['ramen'],436.0,126.0,32.0,20.0,0.0,2.3,,['Cereales y derivados']
293,293,293,293,293,513,608,2019-04-05 17:39:08.000,1.1142209431010508e+18,1.1142209431010508e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","📣Os presentamos las #Gringas de #UnLio33, delicioso pollo marinado con setas y verduritas en juliana, un mix de que… https://t.co/DXbJdbau4O",Un,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,"['pollo', 'setas']",192.0,8.0,9.9,21.7,99.0,0.0,male,"['Productos avicolas', 'Vegetales']"
294,294,294,294,294,514,609,2019-04-05 17:39:13.000,1.1142209634811249e+18,1.1142209634811249e+18,es,"{'id': '49ddd4324e62b405', 'url': 'https://api.twitter.com/1.1/geo/id/49ddd4324e62b405.json', 'place_type': 'city', 'name': 'Churriana de la Vega', 'full_name': 'Churriana de la Vega, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.661326, 37.128088], [-3.661326, 37.164112], [-3.624667, 37.164112], [-3.624667, 37.128088]]]}, 'attributes': {}}","Roscos fritos de Semana Santa

Este dulce tradicional me encanta, es ideal para el cafe de la tarde o para los mate… https://t.co/Jyi6UYgwt7",Lucas,España,Churriana de la Vega,"(-3.661326, 37.128088)",Madrid,yes,['cafe'],38.0,2.45,2.3654,1.7,8.0,0.0,male,['Bebidas']
295,295,295,295,295,516,611,2019-04-05 17:39:57.000,1.1142211477621024e+18,1.1142211477621024e+18,es,"{'id': '143647b90c769781', 'url': 'https://api.twitter.com/1.1/geo/id/143647b90c769781.json', 'place_type': 'city', 'name': 'Cornellà de Llobregat', 'full_name': 'Cornellà de Llobregat, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.049579, 41.340576], [2.049579, 41.36982], [2.099769, 41.36982], [2.099769, 41.340576]]]}, 'attributes': {}}","@iantl96 Nada, yo he llegado 6 y media, aplazamos ramen",Nefelíbata,España,Cornellà de Llobregat,"(2.049579, 41.340576)",Andalucía,yes,['ramen'],436.0,126.0,32.0,20.0,0.0,2.3,,['Cereales y derivados']
296,296,296,296,296,517,612,2019-04-05 17:42:20.000,1.1142217468093972e+18,1.1142217468093972e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Pues no, voy a hacer pizzas para cenar. 2. Una de hortalizas y mozzarella fresca y otra de alcachofas, anchoítas y brie. ¿Me queréis? Lo sé.",Carla,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,"['pizza', 'alcachofas']",495.0,23.4,9.96,11.1,16.0,11.1,female,"['Comida rapida', 'Vegetales']"
297,297,297,297,297,519,614,2019-04-05 17:43:32.000,1.1142220512026214e+18,1.1142220512026214e+18,es,"{'id': 'c13dcd909f82b68e', 'url': 'https://api.twitter.com/1.1/geo/id/c13dcd909f82b68e.json', 'place_type': 'city', 'name': 'Ibi', 'full_name': 'Ibi, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.619567, 38.589542], [-0.619567, 38.659221], [-0.4961, 38.659221], [-0.4961, 38.589542]]]}, 'attributes': {}}","¿Ya la has probado? #viernes #finde #bier #ron #cerveza #Ibi en Ibi, Spain https://t.co/66mTrppFRN",dulces,España,Ibi,"(-0.619567, 38.589542)",Murcia,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,,['Bebidas Alcoholicas']
298,298,298,298,298,522,618,2019-04-05 17:45:02.000,1.1142224284800984e+18,1.1142224284800984e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Ya ha llegado la temporada de coco. En nuestra frutería puedes encontrar esta fruta tropical 🥥🥥 ven y disfruta de l… https://t.co/Hrfvn1Ncm8,Fruteriahnosbenites,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['fruta', 'coco']",480.0,65.2,33.6,4.2,0.0,10.1,,"['Frutas', 'Frutas']"
299,299,299,299,299,523,619,2019-04-05 17:45:07.000,1.114222446041862e+18,1.114222446041862e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}","@pablocasado_ @policia @guardiacivil FraCasado, disuelve el PP partido podrido pirata chorizo mafioso. El PP es un… https://t.co/QJxrZe4vzs",Santiago,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,male,['Carnes']
